Archetype,House number,WFH Type,Operation,Solar,Grid Import,Total Load
Terraced,8,T1,safe_unidirectional,worst,4852.72,5570.64
Terraced,8,T1,safe_unidirectional,best,4788.26,5570.64
Terraced,8,T1,hybrid_bidirectional,worst,3864.0,7862.92
Terraced,8,T1,hybrid_bidirectional,best,3703.64,7779.05
Terraced,9,T1,safe_unidirectional,worst,4606.16,5267.84
Terraced,9,T1,safe_unidirectional,best,4515.36,5267.84
Terraced,9,T1,hybrid_bidirectional,worst,3577.73,7388.93
Terraced,9,T1,hybrid_bidirectional,best,3431.45,7341.08
Terraced,10,T1,safe_unidirectional,worst,4401.74,5046.46
Terraced,10,T1,safe_unidirectional,best,4339.43,5046.46
Terraced,10,T1,hybrid_bidirectional,worst,3414.11,7028.68
Terraced,10,T1,hybrid_bidirectional,best,3335.02,7038.54
Terraced,11,T1,safe_unidirectional,worst,4901.31,5494.94
Terraced,11,T1,safe_unidirectional,best,4839.38,5494.94
Terraced,11,T1,hybrid_bidirectional,worst,3781.2,7863.68
Terraced,11,T1,hybrid_bidirectional,best,3738.03,7883.17
Terraced,12,T1,safe_unidirectional,worst,4421.81,5074.24
Terraced,12,T1,safe_unidirectional,best,4348.42,5074.24
Terraced,12,T1,hybrid_bidirectional,worst,3261.78,6982.95
Terraced,12,T1,hybrid_bidirectional,best,3169.41,6980.24
Terraced,13,T1,safe_unidirectional,worst,4717.26,5316.81
Terraced,13,T1,safe_unidirectional,best,4635.8,5316.81
Terraced,13,T1,hybrid_bidirectional,worst,3731.33,7631.03
Terraced,13,T1,hybrid_bidirectional,best,3600.81,7586.39
Terraced,14,T1,safe_unidirectional,worst,4733.1,5290.56
Terraced,14,T1,safe_unidirectional,best,4661.11,5290.56
Terraced,14,T1,hybrid_bidirectional,worst,3595.92,7408.44
Terraced,14,T1,hybrid_bidirectional,best,3368.01,7269.32
Terraced,15,T1,safe_unidirectional,worst,4711.42,5283.68
Terraced,15,T1,safe_unidirectional,best,4638.64,5283.68
Terraced,15,T1,hybrid_bidirectional,worst,3503.47,7255.78
Terraced,15,T1,hybrid_bidirectional,best,3493.1,7325.58
Terraced,16,T1,safe_unidirectional,worst,5480.04,6168.16
Terraced,16,T1,safe_unidirectional,best,5393.78,6168.16
Terraced,16,T1,hybrid_bidirectional,worst,4208.32,8683.18
Terraced,16,T1,hybrid_bidirectional,best,3943.39,8514.7
Terraced,17,T1,safe_unidirectional,worst,4217.49,4696.57
Terraced,17,T1,safe_unidirectional,best,4155.57,4696.57
Terraced,17,T1,hybrid_bidirectional,worst,3290.61,6393.15
Terraced,17,T1,hybrid_bidirectional,best,3312.33,6500.2
Terraced,18,T1,safe_unidirectional,worst,4661.65,5256.34
Terraced,18,T1,safe_unidirectional,best,4595.05,5256.34
Terraced,18,T1,hybrid_bidirectional,worst,3705.14,7400.86
Terraced,18,T1,hybrid_bidirectional,best,3596.47,7389.76
Terraced,19,T1,safe_unidirectional,worst,4599.36,5162.92
Terraced,19,T1,safe_unidirectional,best,4533.64,5162.92
Terraced,19,T1,hybrid_bidirectional,worst,3492.73,7162.4
Terraced,19,T1,hybrid_bidirectional,best,3410.46,7163.63
Terraced,20,T1,safe_unidirectional,worst,4388.07,4925.1
Terraced,20,T1,safe_unidirectional,best,4324.19,4925.1
Terraced,20,T1,hybrid_bidirectional,worst,3620.12,7162.61
Terraced,20,T1,hybrid_bidirectional,best,3437.76,7089.85
Terraced,21,T1,safe_unidirectional,worst,4526.72,5134.45
Terraced,21,T1,safe_unidirectional,best,4445.88,5134.45
Terraced,21,T1,hybrid_bidirectional,worst,3412.41,7126.78
Terraced,21,T1,hybrid_bidirectional,best,3368.68,7151.69
Terraced,22,T1,safe_unidirectional,worst,4667.01,5341.56
Terraced,22,T1,safe_unidirectional,best,4606.55,5341.56
Terraced,22,T1,hybrid_bidirectional,worst,3712.79,7701.17
Terraced,22,T1,hybrid_bidirectional,best,3590.6,7646.66
Terraced,23,T1,safe_unidirectional,worst,5216.22,5740.85
Terraced,23,T1,safe_unidirectional,best,5147.87,5740.85
Terraced,23,T1,hybrid_bidirectional,worst,4121.51,8298.54
Terraced,23,T1,hybrid_bidirectional,best,4014.46,8292.62
Terraced,24,T1,safe_unidirectional,worst,4706.94,5433.7
Terraced,24,T1,safe_unidirectional,best,4618.59,5433.7
Terraced,24,T1,hybrid_bidirectional,worst,3834.79,7618.18
Terraced,24,T1,hybrid_bidirectional,best,3697.36,7583.65
Terraced,25,T1,safe_unidirectional,worst,4482.1,5060.47
Terraced,25,T1,safe_unidirectional,best,4415.8,5060.47
Terraced,25,T1,hybrid_bidirectional,worst,3390.97,7151.71
Terraced,25,T1,hybrid_bidirectional,best,3257.48,7089.8
Terraced,26,T1,safe_unidirectional,worst,5062.86,5734.31
Terraced,26,T1,safe_unidirectional,best,4970.52,5734.31
Terraced,26,T1,hybrid_bidirectional,worst,3942.69,8070.98
Terraced,26,T1,hybrid_bidirectional,best,3943.73,8137.09
Terraced,27,T1,safe_unidirectional,worst,4690.56,5317.94
Terraced,27,T1,safe_unidirectional,best,4628.91,5317.94
Terraced,27,T1,hybrid_bidirectional,worst,3549.72,7490.09
Terraced,27,T1,hybrid_bidirectional,best,3552.02,7570.26
Terraced,28,T1,safe_unidirectional,worst,5005.65,5602.77
Terraced,28,T1,safe_unidirectional,best,4941.1,5602.77
Terraced,28,T1,hybrid_bidirectional,worst,3700.14,7853.85
Terraced,28,T1,hybrid_bidirectional,best,3678.5,7887.15
Terraced,29,T1,safe_unidirectional,worst,4477.38,5050.25
Terraced,29,T1,safe_unidirectional,best,4433.21,5050.25
Terraced,29,T1,hybrid_bidirectional,worst,3346.4,7086.48
Terraced,29,T1,hybrid_bidirectional,best,3249.96,7040.85
Terraced,30,T1,safe_unidirectional,worst,4922.0,5467.2
Terraced,30,T1,safe_unidirectional,best,4865.24,5467.2
Terraced,30,T1,hybrid_bidirectional,worst,3626.79,7794.99
Terraced,30,T1,hybrid_bidirectional,best,3541.2,7758.49
Terraced,31,T1,safe_unidirectional,worst,5214.63,5826.14
Terraced,31,T1,safe_unidirectional,best,5155.16,5826.14
Terraced,31,T1,hybrid_bidirectional,worst,3668.85,8034.3
Terraced,31,T1,hybrid_bidirectional,best,3622.04,8049.1
Terraced,32,T1,safe_unidirectional,worst,5356.3,6014.92
Terraced,32,T1,safe_unidirectional,best,5266.88,6014.92
Terraced,32,T1,hybrid_bidirectional,worst,3991.92,8265.76
Terraced,32,T1,hybrid_bidirectional,best,3790.88,8191.51
Terraced,33,T1,safe_unidirectional,worst,4718.77,5316.51
Terraced,33,T1,safe_unidirectional,best,4647.81,5316.51
Terraced,33,T1,hybrid_bidirectional,worst,3684.97,7567.59
Terraced,33,T1,hybrid_bidirectional,best,3733.59,7677.6
Terraced,34,T1,safe_unidirectional,worst,4551.92,5228.88
Terraced,34,T1,safe_unidirectional,best,4476.57,5228.88
Terraced,34,T1,hybrid_bidirectional,worst,3591.09,7394.12
Terraced,34,T1,hybrid_bidirectional,best,3543.1,7422.74
Terraced,35,T1,safe_unidirectional,worst,4505.53,5110.1
Terraced,35,T1,safe_unidirectional,best,4436.53,5110.1
Terraced,35,T1,hybrid_bidirectional,worst,3465.88,7212.19
Terraced,35,T1,hybrid_bidirectional,best,3384.55,7187.28
Terraced,36,T1,safe_unidirectional,worst,4622.98,5305.41
Terraced,36,T1,safe_unidirectional,best,4528.35,5305.41
Terraced,36,T1,hybrid_bidirectional,worst,3752.25,7367.3
Terraced,36,T1,hybrid_bidirectional,best,3605.32,7319.69
Terraced,37,T1,safe_unidirectional,worst,4240.53,4810.62
Terraced,37,T1,safe_unidirectional,best,4142.4,4810.62
Terraced,37,T1,hybrid_bidirectional,worst,3275.26,6718.59
Terraced,37,T1,hybrid_bidirectional,best,3203.87,6733.14
Terraced,38,T1,safe_unidirectional,worst,4468.1,5110.36
Terraced,38,T1,safe_unidirectional,best,4385.96,5110.36
Terraced,38,T1,hybrid_bidirectional,worst,3501.44,7091.58
Terraced,38,T1,hybrid_bidirectional,best,3429.75,7107.37
Terraced,39,T1,safe_unidirectional,worst,4939.58,5581.78
Terraced,39,T1,safe_unidirectional,best,4841.75,5581.78
Terraced,39,T1,hybrid_bidirectional,worst,3662.3,7822.99
Terraced,39,T1,hybrid_bidirectional,best,3559.64,7814.85
Terraced,40,T1,safe_unidirectional,worst,4903.29,5606.35
Terraced,40,T1,safe_unidirectional,best,4821.95,5606.35
Terraced,40,T1,hybrid_bidirectional,worst,3963.05,8136.17
Terraced,40,T1,hybrid_bidirectional,best,3792.06,8045.39
Terraced,41,T1,safe_unidirectional,worst,4684.49,5297.65
Terraced,41,T1,safe_unidirectional,best,4614.78,5297.65
Terraced,41,T1,hybrid_bidirectional,worst,3493.49,7466.59
Terraced,41,T1,hybrid_bidirectional,best,3460.78,7489.78
Terraced,42,T1,safe_unidirectional,worst,4870.4,5404.86
Terraced,42,T1,safe_unidirectional,best,4823.24,5404.86
Terraced,42,T1,hybrid_bidirectional,worst,3744.8,7793.33
Terraced,42,T1,hybrid_bidirectional,best,3736.13,7863.39
Terraced,43,T1,safe_unidirectional,worst,4675.37,5293.94
Terraced,43,T1,safe_unidirectional,best,4592.48,5293.94
Terraced,43,T1,hybrid_bidirectional,worst,3597.43,7443.39
Terraced,43,T1,hybrid_bidirectional,best,3354.78,7278.87
Terraced,44,T1,safe_unidirectional,worst,5232.02,5845.61
Terraced,44,T1,safe_unidirectional,best,5168.9,5845.61
Terraced,44,T1,hybrid_bidirectional,worst,3847.13,8298.71
Terraced,44,T1,hybrid_bidirectional,best,3812.36,8346.07
Terraced,45,T1,safe_unidirectional,worst,5261.67,5929.15
Terraced,45,T1,safe_unidirectional,best,5185.77,5929.15
Terraced,45,T1,hybrid_bidirectional,worst,3953.67,8272.24
Terraced,45,T1,hybrid_bidirectional,best,3878.74,8270.02
Terraced,46,T1,safe_unidirectional,worst,4672.23,5404.3
Terraced,46,T1,safe_unidirectional,best,4579.31,5404.3
Terraced,46,T1,hybrid_bidirectional,worst,3581.9,7656.37
Terraced,46,T1,hybrid_bidirectional,best,3447.11,7608.51
Terraced,47,T1,safe_unidirectional,worst,5103.87,5665.12
Terraced,47,T1,safe_unidirectional,best,5030.9,5665.12
Terraced,47,T1,hybrid_bidirectional,worst,3646.17,7724.79
Terraced,47,T1,hybrid_bidirectional,best,3725.27,7879.2
Terraced,48,T1,safe_unidirectional,worst,5019.97,5671.94
Terraced,48,T1,safe_unidirectional,best,4948.89,5671.94
Terraced,48,T1,hybrid_bidirectional,worst,3782.84,7951.14
Terraced,48,T1,hybrid_bidirectional,best,3679.3,7927.46
Terraced,49,T1,safe_unidirectional,worst,4102.97,4681.5
Terraced,49,T1,safe_unidirectional,best,4015.76,4681.5
Terraced,49,T1,hybrid_bidirectional,worst,3194.34,6374.62
Terraced,49,T1,hybrid_bidirectional,best,3115.97,6379.8
Terraced,50,T1,safe_unidirectional,worst,5111.98,5698.29
Terraced,50,T1,safe_unidirectional,best,5019.95,5698.29
Terraced,50,T1,hybrid_bidirectional,worst,4010.15,8134.13
Terraced,50,T1,hybrid_bidirectional,best,3842.88,8076.9
Terraced,51,T1,safe_unidirectional,worst,5237.63,5927.74
Terraced,51,T1,safe_unidirectional,best,5131.84,5927.74
Terraced,51,T1,hybrid_bidirectional,worst,4175.67,8534.27
Terraced,51,T1,hybrid_bidirectional,best,4011.28,8466.68
Terraced,52,T1,safe_unidirectional,worst,4327.34,4858.58
Terraced,52,T1,safe_unidirectional,best,4251.84,4858.58
Terraced,52,T1,hybrid_bidirectional,worst,3382.87,6857.82
Terraced,52,T1,hybrid_bidirectional,best,3259.72,6821.31
Terraced,53,T1,safe_unidirectional,worst,4630.76,5337.03
Terraced,53,T1,safe_unidirectional,best,4539.64,5337.03
Terraced,53,T1,hybrid_bidirectional,worst,3689.25,7473.66
Terraced,53,T1,hybrid_bidirectional,best,3577.51,7461.08
Terraced,54,T1,safe_unidirectional,worst,4665.13,5321.14
Terraced,54,T1,safe_unidirectional,best,4579.3,5321.14
Terraced,54,T1,hybrid_bidirectional,worst,3754.77,7602.81
Terraced,54,T1,hybrid_bidirectional,best,3589.18,7532.01
Terraced,55,T1,safe_unidirectional,worst,4914.46,5551.4
Terraced,55,T1,safe_unidirectional,best,4820.57,5551.4
Terraced,55,T1,hybrid_bidirectional,worst,3866.3,7732.43
Terraced,55,T1,hybrid_bidirectional,best,3747.22,7725.03
Terraced,56,T1,safe_unidirectional,worst,4761.2,5385.41
Terraced,56,T1,safe_unidirectional,best,4683.04,5385.41
Terraced,56,T1,hybrid_bidirectional,worst,3590.72,7467.52
Terraced,56,T1,hybrid_bidirectional,best,3457.86,7424.36
Terraced,57,T1,safe_unidirectional,worst,4888.65,5453.85
Terraced,57,T1,safe_unidirectional,best,4824.54,5453.85
Terraced,57,T1,hybrid_bidirectional,worst,3784.89,7787.56
Terraced,57,T1,hybrid_bidirectional,best,3638.47,7725.15
Terraced,58,T1,safe_unidirectional,worst,5194.55,5776.78
Terraced,58,T1,safe_unidirectional,best,5131.69,5776.78
Terraced,58,T1,hybrid_bidirectional,worst,3916.99,8127.76
Terraced,58,T1,hybrid_bidirectional,best,3823.93,8126.28
Terraced,59,T1,safe_unidirectional,worst,4579.93,5152.53
Terraced,59,T1,safe_unidirectional,best,4524.87,5152.53
Terraced,59,T1,hybrid_bidirectional,worst,3600.96,7472.18
Terraced,59,T1,hybrid_bidirectional,best,3420.01,7352.05
Terraced,1,T1,safe_unidirectional,worst,5018.98,5674.46
Terraced,1,T1,safe_unidirectional,best,4948.22,5674.46
Terraced,1,T1,hybrid_bidirectional,worst,3509.3,7698.85
Terraced,1,T1,hybrid_bidirectional,best,3539.06,7806.4
Terraced,2,T1,safe_unidirectional,worst,4666.09,5262.83
Terraced,2,T1,safe_unidirectional,best,4597.6,5262.83
Terraced,2,T1,hybrid_bidirectional,worst,3528.09,7456.44
Terraced,2,T1,hybrid_bidirectional,best,3458.32,7456.19
Terraced,3,T1,safe_unidirectional,worst,4815.42,5457.16
Terraced,3,T1,safe_unidirectional,best,4702.61,5457.16
Terraced,3,T1,hybrid_bidirectional,worst,3817.86,7640.9
Terraced,3,T1,hybrid_bidirectional,best,3668.89,7612.04
Terraced,4,T1,safe_unidirectional,worst,4766.63,5406.06
Terraced,4,T1,safe_unidirectional,best,4689.59,5406.06
Terraced,4,T1,hybrid_bidirectional,worst,3567.46,7630.5
Terraced,4,T1,hybrid_bidirectional,best,3480.02,7620.63
Terraced,5,T1,safe_unidirectional,worst,4390.05,5000.95
Terraced,5,T1,safe_unidirectional,best,4299.47,5000.95
Terraced,5,T1,hybrid_bidirectional,worst,3346.72,6773.99
Terraced,5,T1,hybrid_bidirectional,best,3437.51,6944.93
Terraced,6,T1,safe_unidirectional,worst,5036.82,5651.64
Terraced,6,T1,safe_unidirectional,best,4947.15,5651.64
Terraced,6,T1,hybrid_bidirectional,worst,3808.53,7938.48
Terraced,6,T1,hybrid_bidirectional,best,3722.04,7948.1
Terraced,7,T1,safe_unidirectional,worst,4951.13,5541.0
Terraced,7,T1,safe_unidirectional,best,4881.76,5541.0
Terraced,7,T1,hybrid_bidirectional,worst,3834.7,8084.87
Terraced,7,T1,hybrid_bidirectional,best,3749.48,8069.33
Terraced,8,T1,safe_unidirectional,worst,4635.08,5193.88
Terraced,8,T1,safe_unidirectional,best,4554.55,5193.88
Terraced,8,T1,hybrid_bidirectional,worst,3793.4,7563.36
Terraced,8,T1,hybrid_bidirectional,best,3519.2,7407.22
Terraced,9,T1,safe_unidirectional,worst,4389.54,5053.76
Terraced,9,T1,safe_unidirectional,best,4321.07,5053.76
Terraced,9,T1,hybrid_bidirectional,worst,3369.21,7162.26
Terraced,9,T1,hybrid_bidirectional,best,3345.27,7205.68
Terraced,10,T1,safe_unidirectional,worst,4333.6,4982.89
Terraced,10,T1,safe_unidirectional,best,4276.84,4982.89
Terraced,10,T1,hybrid_bidirectional,worst,3418.63,7131.85
Terraced,10,T1,hybrid_bidirectional,best,3441.31,7213.99
Terraced,11,T1,safe_unidirectional,worst,4424.68,4952.28
Terraced,11,T1,safe_unidirectional,best,4355.23,4952.28
Terraced,11,T1,hybrid_bidirectional,worst,3537.37,7044.26
Terraced,11,T1,hybrid_bidirectional,best,3418.34,7012.93
Terraced,12,T1,safe_unidirectional,worst,4865.65,5422.65
Terraced,12,T1,safe_unidirectional,best,4797.34,5422.65
Terraced,12,T1,hybrid_bidirectional,worst,3666.31,7715.91
Terraced,12,T1,hybrid_bidirectional,best,3654.05,7765.99
Terraced,13,T1,safe_unidirectional,worst,4343.13,5024.08
Terraced,13,T1,safe_unidirectional,best,4250.71,5024.08
Terraced,13,T1,hybrid_bidirectional,worst,3384.18,6963.62
Terraced,13,T1,hybrid_bidirectional,best,3299.06,6973.24
Terraced,14,T1,safe_unidirectional,worst,4979.19,5582.67
Terraced,14,T1,safe_unidirectional,best,4907.69,5582.67
Terraced,14,T1,hybrid_bidirectional,worst,3627.19,7767.64
Terraced,14,T1,hybrid_bidirectional,best,3603.49,7811.55
Terraced,15,T1,safe_unidirectional,worst,5248.29,5860.0
Terraced,15,T1,safe_unidirectional,best,5160.78,5860.0
Terraced,15,T1,hybrid_bidirectional,worst,3843.91,8046.7
Terraced,15,T1,hybrid_bidirectional,best,3729.28,8070.13
Terraced,16,T1,safe_unidirectional,worst,4485.24,5021.05
Terraced,16,T1,safe_unidirectional,best,4431.64,5021.05
Terraced,16,T1,hybrid_bidirectional,worst,3449.03,7135.72
Terraced,16,T1,hybrid_bidirectional,best,3325.19,7097.49
Terraced,17,T1,safe_unidirectional,worst,4879.95,5449.52
Terraced,17,T1,safe_unidirectional,best,4804.77,5449.52
Terraced,17,T1,hybrid_bidirectional,worst,3573.59,7649.78
Terraced,17,T1,hybrid_bidirectional,best,3553.71,7699.12
Terraced,18,T1,safe_unidirectional,worst,4477.2,5095.22
Terraced,18,T1,safe_unidirectional,best,4417.4,5095.22
Terraced,18,T1,hybrid_bidirectional,worst,3617.45,7422.77
Terraced,18,T1,hybrid_bidirectional,best,3525.66,7379.11
Terraced,19,T1,safe_unidirectional,worst,4582.88,5256.11
Terraced,19,T1,safe_unidirectional,best,4499.03,5256.11
Terraced,19,T1,hybrid_bidirectional,worst,3354.79,7047.89
Terraced,19,T1,hybrid_bidirectional,best,3261.96,7044.93
Terraced,20,T1,safe_unidirectional,worst,4507.25,5072.79
Terraced,20,T1,safe_unidirectional,best,4448.17,5072.79
Terraced,20,T1,hybrid_bidirectional,worst,3367.98,7028.61
Terraced,20,T1,hybrid_bidirectional,best,3339.86,7080.65
Terraced,21,T1,safe_unidirectional,worst,4606.05,5140.27
Terraced,21,T1,safe_unidirectional,best,4543.19,5140.27
Terraced,21,T1,hybrid_bidirectional,worst,3649.47,7273.69
Terraced,21,T1,hybrid_bidirectional,best,3484.68,7190.07
Terraced,22,T1,safe_unidirectional,worst,4946.86,5549.81
Terraced,22,T1,safe_unidirectional,best,4877.27,5549.81
Terraced,22,T1,hybrid_bidirectional,worst,3997.4,8104.54
Terraced,22,T1,hybrid_bidirectional,best,3949.46,8133.64
Terraced,23,T1,safe_unidirectional,worst,4685.97,5254.39
Terraced,23,T1,safe_unidirectional,best,4606.34,5254.39
Terraced,23,T1,hybrid_bidirectional,worst,3610.91,7403.84
Terraced,23,T1,hybrid_bidirectional,best,3587.67,7465.51
Terraced,24,T1,safe_unidirectional,worst,4977.63,5660.08
Terraced,24,T1,safe_unidirectional,best,4909.71,5660.08
Terraced,24,T1,hybrid_bidirectional,worst,3703.88,8066.81
Terraced,24,T1,hybrid_bidirectional,best,3649.37,8069.52
Terraced,25,T1,safe_unidirectional,worst,5253.61,5974.56
Terraced,25,T1,safe_unidirectional,best,5148.72,5974.56
Terraced,25,T1,hybrid_bidirectional,worst,4065.79,8343.54
Terraced,25,T1,hybrid_bidirectional,best,3917.26,8299.88
Terraced,26,T1,safe_unidirectional,worst,4619.95,5165.55
Terraced,26,T1,safe_unidirectional,best,4556.0,5165.55
Terraced,26,T1,hybrid_bidirectional,worst,3464.96,7263.45
Terraced,26,T1,hybrid_bidirectional,best,3491.85,7354.47
Terraced,27,T1,safe_unidirectional,worst,4525.31,5161.77
Terraced,27,T1,safe_unidirectional,best,4465.13,5161.77
Terraced,27,T1,hybrid_bidirectional,worst,3433.74,7281.13
Terraced,27,T1,hybrid_bidirectional,best,3374.37,7301.85
Terraced,28,T1,safe_unidirectional,worst,4087.2,4616.6
Terraced,28,T1,safe_unidirectional,best,4029.63,4616.6
Terraced,28,T1,hybrid_bidirectional,worst,2981.55,6339.32
Terraced,28,T1,hybrid_bidirectional,best,2956.38,6368.68
Terraced,29,T1,safe_unidirectional,worst,4586.62,5227.01
Terraced,29,T1,safe_unidirectional,best,4505.11,5227.01
Terraced,29,T1,hybrid_bidirectional,worst,3433.82,7357.72
Terraced,29,T1,hybrid_bidirectional,best,3332.7,7336.75
Terraced,30,T1,safe_unidirectional,worst,4181.22,4781.23
Terraced,30,T1,safe_unidirectional,best,4118.4,4781.23
Terraced,30,T1,hybrid_bidirectional,worst,3249.81,6811.79
Terraced,30,T1,hybrid_bidirectional,best,3107.8,6721.75
Terraced,31,T1,safe_unidirectional,worst,4431.66,5098.44
Terraced,31,T1,safe_unidirectional,best,4368.33,5098.44
Terraced,31,T1,hybrid_bidirectional,worst,3483.34,7349.52
Terraced,31,T1,hybrid_bidirectional,best,3306.26,7261.46
Terraced,32,T1,safe_unidirectional,worst,4944.32,5558.31
Terraced,32,T1,safe_unidirectional,best,4843.73,5558.31
Terraced,32,T1,hybrid_bidirectional,worst,3866.29,7902.14
Terraced,32,T1,hybrid_bidirectional,best,3745.12,7890.05
Terraced,33,T1,safe_unidirectional,worst,4699.11,5348.68
Terraced,33,T1,safe_unidirectional,best,4611.81,5348.68
Terraced,33,T1,hybrid_bidirectional,worst,3762.7,7512.94
Terraced,33,T1,hybrid_bidirectional,best,3559.31,7428.33
Terraced,34,T1,safe_unidirectional,worst,4938.73,5615.38
Terraced,34,T1,safe_unidirectional,best,4871.79,5615.38
Terraced,34,T1,hybrid_bidirectional,worst,3885.46,7995.96
Terraced,34,T1,hybrid_bidirectional,best,3743.98,7949.58
Terraced,35,T1,safe_unidirectional,worst,4668.98,5321.42
Terraced,35,T1,safe_unidirectional,best,4578.93,5321.42
Terraced,35,T1,hybrid_bidirectional,worst,3503.65,7392.18
Terraced,35,T1,hybrid_bidirectional,best,3229.09,7230.12
Terraced,36,T1,safe_unidirectional,worst,4660.74,5255.28
Terraced,36,T1,safe_unidirectional,best,4577.37,5255.28
Terraced,36,T1,hybrid_bidirectional,worst,3306.35,7141.79
Terraced,36,T1,hybrid_bidirectional,best,3278.75,7196.3
Terraced,37,T1,safe_unidirectional,worst,4882.92,5385.54
Terraced,37,T1,safe_unidirectional,best,4815.95,5385.54
Terraced,37,T1,hybrid_bidirectional,worst,3850.78,7748.11
Terraced,37,T1,hybrid_bidirectional,best,3687.64,7682.74
Terraced,38,T1,safe_unidirectional,worst,5009.92,5661.22
Terraced,38,T1,safe_unidirectional,best,4946.35,5661.22
Terraced,38,T1,hybrid_bidirectional,worst,3745.45,7813.63
Terraced,38,T1,hybrid_bidirectional,best,3652.4,7809.93
Terraced,39,T1,safe_unidirectional,worst,4929.17,5605.65
Terraced,39,T1,safe_unidirectional,best,4847.91,5605.65
Terraced,39,T1,hybrid_bidirectional,worst,3610.36,7709.97
Terraced,39,T1,hybrid_bidirectional,best,3511.81,7703.06
Terraced,40,T1,safe_unidirectional,worst,4577.82,5121.17
Terraced,40,T1,safe_unidirectional,best,4498.54,5121.17
Terraced,40,T1,hybrid_bidirectional,worst,3488.67,7221.04
Terraced,40,T1,hybrid_bidirectional,best,3401.81,7221.54
Terraced,41,T1,safe_unidirectional,worst,4289.66,4913.57
Terraced,41,T1,safe_unidirectional,best,4202.62,4913.57
Terraced,41,T1,hybrid_bidirectional,worst,3148.73,6651.09
Terraced,41,T1,hybrid_bidirectional,best,3148.1,6723.86
